individual,height_cm,sla,ldmc,species_full,lma,treatment,block,plot,vwc,sample_id,c,n,pH,doc_mg_g,tdn_mg_g,din_mg_g,don_mg_g,nh4_mg_g,nh4_n_mg_g,no3_mg_g,no3_n_mg_g,na_mg_g,k_mg_g,mg_mg_g,ca_mg_g,cl_mg_g,po4_mg_g,so4_mg_g,percent_clay_0to5,percent_clay_5to15,percent_silt_plus_clay_0to5,percent_silt_plus_clay_5to15,percent_silt_0to5,percent_silt_5to15,sand,percent_sand_5to15,shannon_bacteria_15,shannon_bacteria_5,species_richness_bacteria_15,species_richness_bacteria_5,simpson_bacteria_15,simpson_bacteria_5,shannon_fungi_5,shannon_fungi_15,species_richness_fungi_5,species_richness_fungi_15,simpson_fungi_5,simpson_fungi_15,latitude,longitude,slope,aspect,TPI,TRI,flowdir,twi,elevation,Aspect,amf_5,amf_15,EMF,ectomycorrhizae_15,other_5,other_15,PPF,plant_pathogen_15,unassigned_5,unassigned_15,litter_duff,rock,bare,mulch,biochar,nitrifiers,pcaf,Proteobacteria,Verrucomicrobiota,Chloroflexi,total_c,total_n,DOC,TDN,ammonium,nitrate,potassium,calcium,phosphate,sulfate,cations,DIN,DON
4,10,0.1272594937144699,258.3393763596809,Oreochrysum parryi,0.00785795991176645,bm,b3,b3c,14.9,CP_B3_BM_C_5,3.43,0.1,6,90.8,5.64,1.76,3.89,0.34,0.27,6.58,1.49,3.7,24.77,3.19,18.09,11.06,16.37,11.82,3.12,7.12,20,36.2,16.9,29,80,63.8,5.0272483257275304,5.8090991816677,0.989343187874811,0.994954443351932,0.899771718262302,0.919573807194635,3.43174399869772,3.08980922096677,173,83,0.902663688312074,0.895586551105091,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.016668651,0.46585754599999996,89.54399332999999,78.19051121299998,2.157399691,0.122594091,8.281938327999999,21.221037144000004,6.5,1.5,8.5,67.25,5.25,2.066929134,0.2358432182228736,0.168728909,2.8402699670000002,0.189820022,3.4329,0.1021,14.48,0.8997,0.05499999999999999,1.05,3.95,2.885,2.6105,1.885,315.5042410286524,1.105,-0.20529999999999993
2,12,0.11033072616954462,217.8616768780703,Oreochrysum parryi,0.00906365828194863,bm,b3,b3c,14.9,CP_B3_BM_C_5,3.43,0.1,6,90.8,5.64,1.76,3.89,0.34,0.27,6.58,1.49,3.7,24.77,3.19,18.09,11.06,16.37,11.82,3.12,7.12,20,36.2,16.9,29,80,63.8,5.0272483257275304,5.8090991816677,0.989343187874811,0.994954443351932,0.899771718262302,0.919573807194635,3.43174399869772,3.08980922096677,173,83,0.902663688312074,0.895586551105091,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.016668651,0.46585754599999996,89.54399332999999,78.19051121299998,2.157399691,0.122594091,8.281938327999999,21.221037144000004,6.5,1.5,8.5,67.25,5.25,2.066929134,0.2358432182228736,0.168728909,2.8402699670000002,0.189820022,3.4329,0.1021,14.48,0.8997,0.05499999999999999,1.05,3.95,2.885,2.6105,1.885,315.5042410286524,1.105,-0.20529999999999993
3,12,0.11843023189418692,406.14657210401896,Vaccinium sp,0.00844378993442707,b,b3,b3d,10.1,CP_B3_B_D_5,2.26,0.1,5.82,111.59,8.4,1.87,6.53,0.38,0.3,6.97,1.57,3.62,31.1,3.49,16.13,22.44,11.74,5.95,3.12,7.12,20,36.2,16.9,29,80,63.8,5.42190547323117,5.36738034233305,0.992119572383785,0.993050952189234,0.912752384158637,0.92221715851188,3.73380154704446,3.69422567474291,195,153,0.955744088150761,0.95218058208629,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.010211793,0.10496391799999999,70.69215530999999,69.634813034,0.33698915600000007,0.236168817,28.960643754,30.024054233,47,12,16.5,0,0,3.719533326,0.42366735162074814,0.473605175,1.305302068,0.231026915,2.262,0.10369999999999999,18.96,1.428,0.065,1.184,5.285,2.74,1.995,1.011,351.0496808956586,1.2489999999999999,0.17900000000000005
2,11,0.14688904540668138,310.69540463603084,Vaccinium sp,0.00680785961425081,b,b3,b3d,10.1,CP_B3_B_D_5,2.26,0.1,5.82,111.59,8.4,1.87,6.53,0.38,0.3,6.97,1.57,3.62,31.1,3.49,16.13,22.44,11.74,5.95,3.12,7.12,20,36.2,16.9,29,80,63.8,5.42190547323117,5.36738034233305,0.992119572383785,0.993050952189234,0.912752384158637,0.92221715851188,3.73380154704446,3.69422567474291,195,153,0.955744088150761,0.95218058208629,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.010211793,0.10496391799999999,70.69215530999999,69.634813034,0.33698915600000007,0.236168817,28.960643754,30.024054233,47,12,16.5,0,0,3.719533326,0.42366735162074814,0.473605175,1.305302068,0.231026915,2.262,0.10369999999999999,18.96,1.428,0.065,1.184,5.285,2.74,1.995,1.011,351.0496808956586,1.2489999999999999,0.17900000000000005
1,14,0.11466521659093036,388.83632923368026,Vaccinium sp,0.00872104051891789,b,b3,b3d,10.1,CP_B3_B_D_5,2.26,0.1,5.82,111.59,8.4,1.87,6.53,0.38,0.3,6.97,1.57,3.62,31.1,3.49,16.13,22.44,11.74,5.95,3.12,7.12,20,36.2,16.9,29,80,63.8,5.42190547323117,5.36738034233305,0.992119572383785,0.993050952189234,0.912752384158637,0.92221715851188,3.73380154704446,3.69422567474291,195,153,0.955744088150761,0.95218058208629,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.010211793,0.10496391799999999,70.69215530999999,69.634813034,0.33698915600000007,0.236168817,28.960643754,30.024054233,47,12,16.5,0,0,3.719533326,0.42366735162074814,0.473605175,1.305302068,0.231026915,2.262,0.10369999999999999,18.96,1.428,0.065,1.184,5.285,2.74,1.995,1.011,351.0496808956586,1.2489999999999999,0.17900000000000005
4,11,0.15912282231374894,276.1116856256464,Vaccinium sp,0.0062844536406491,b,b3,b3d,10.1,CP_B3_B_D_5,2.26,0.1,5.82,111.59,8.4,1.87,6.53,0.38,0.3,6.97,1.57,3.62,31.1,3.49,16.13,22.44,11.74,5.95,3.12,7.12,20,36.2,16.9,29,80,63.8,5.42190547323117,5.36738034233305,0.992119572383785,0.993050952189234,0.912752384158637,0.92221715851188,3.73380154704446,3.69422567474291,195,153,0.955744088150761,0.95218058208629,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.010211793,0.10496391799999999,70.69215530999999,69.634813034,0.33698915600000007,0.236168817,28.960643754,30.024054233,47,12,16.5,0,0,3.719533326,0.42366735162074814,0.473605175,1.305302068,0.231026915,2.262,0.10369999999999999,18.96,1.428,0.065,1.184,5.285,2.74,1.995,1.011,351.0496808956586,1.2489999999999999,0.17900000000000005
2,8,0.09971775724944804,252.15803452855243,Oreochrysum parryi,0.01002830416149913,b,b3,b3d,10.1,CP_B3_B_D_5,2.26,0.1,5.82,111.59,8.4,1.87,6.53,0.38,0.3,6.97,1.57,3.62,31.1,3.49,16.13,22.44,11.74,5.95,3.12,7.12,20,36.2,16.9,29,80,63.8,5.42190547323117,5.36738034233305,0.992119572383785,0.993050952189234,0.912752384158637,0.92221715851188,3.73380154704446,3.69422567474291,195,153,0.955744088150761,0.95218058208629,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.010211793,0.10496391799999999,70.69215530999999,69.634813034,0.33698915600000007,0.236168817,28.960643754,30.024054233,47,12,16.5,0,0,3.719533326,0.42366735162074814,0.473605175,1.305302068,0.231026915,2.262,0.10369999999999999,18.96,1.428,0.065,1.184,5.285,2.74,1.995,1.011,351.0496808956586,1.2489999999999999,0.17900000000000005
3,19,0.09830246731564206,247.20073716248288,Oreochrysum parryi,0.01017268464675533,b,b3,b3d,10.1,CP_B3_B_D_5,2.26,0.1,5.82,111.59,8.4,1.87,6.53,0.38,0.3,6.97,1.57,3.62,31.1,3.49,16.13,22.44,11.74,5.95,3.12,7.12,20,36.2,16.9,29,80,63.8,5.42190547323117,5.36738034233305,0.992119572383785,0.993050952189234,0.912752384158637,0.92221715851188,3.73380154704446,3.69422567474291,195,153,0.955744088150761,0.95218058208629,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.010211793,0.10496391799999999,70.69215530999999,69.634813034,0.33698915600000007,0.236168817,28.960643754,30.024054233,47,12,16.5,0,0,3.719533326,0.42366735162074814,0.473605175,1.305302068,0.231026915,2.262,0.10369999999999999,18.96,1.428,0.065,1.184,5.285,2.74,1.995,1.011,351.0496808956586,1.2489999999999999,0.17900000000000005
4,11,0.1113040065305591,237.48804590372967,Oreochrysum parryi,0.00898440254911618,b,b3,b3d,10.1,CP_B3_B_D_5,2.26,0.1,5.82,111.59,8.4,1.87,6.53,0.38,0.3,6.97,1.57,3.62,31.1,3.49,16.13,22.44,11.74,5.95,3.12,7.12,20,36.2,16.9,29,80,63.8,5.42190547323117,5.36738034233305,0.992119572383785,0.993050952189234,0.912752384158637,0.92221715851188,3.73380154704446,3.69422567474291,195,153,0.955744088150761,0.95218058208629,39.943286,-105.945505,19.18172982014413,186.0818423282845,0.125,8.375,8,6.396369360411326,3036,141.0818423282845,0,0,0.010211793,0.10496391799999999,70.69215530999999,69.634813034,0.33698915600000007,0.236168817,28.960643754,30.024054233,47,12,16.5,0,0,3.719533326,0.42366735162074814,0.473605175,1.305302068,0.231026915,2.262,0.10369999999999999,18.96,1.428,0.065,1.184,5.285,2.74,1.995,1.011,351.0496808956586,1.2489999999999999,0.17900000000000005
1,14,0.14348358164415662,327.6633840644584,Vaccinium sp,0.006969438513739,b,b4,b4a,11.6,CP_B4_B_A_5,1.93,0.11,5.86,128.02,12.31,1.82,10.49,0.33,0.26,6.91,1.56,3.03,34.59,3.85,22.43,14.29,15,11.87,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.75215174562107,4.98775772287288,0.994999457783228,0.986864354431913,0.920917935218418,0.89092207757867,3.07830758196362,2.76249618551216,126,118,0.911470675223812,0.880285769583699,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.10388036499999999,79.380328757,61.89538381799998,0.606894519,0,20.012776725,38.000735814,13.5,13.5,34,0,33.5,9.017496635,0.23947625217137647,0.376850606,1.655450875,0.067294751,1.9333,0.10650000000000001,19.209,1.8477,0.05,1.037,5.19,3.365,2.2505,1.7810000000000001,370.69974975645545,1.087,0.7606999999999999
2,14,0.14836274446252357,334.42354865085855,Vaccinium sp,0.0067402365979594,b,b4,b4a,11.6,CP_B4_B_A_5,1.93,0.11,5.86,128.02,12.31,1.82,10.49,0.33,0.26,6.91,1.56,3.03,34.59,3.85,22.43,14.29,15,11.87,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.75215174562107,4.98775772287288,0.994999457783228,0.986864354431913,0.920917935218418,0.89092207757867,3.07830758196362,2.76249618551216,126,118,0.911470675223812,0.880285769583699,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.10388036499999999,79.380328757,61.89538381799998,0.606894519,0,20.012776725,38.000735814,13.5,13.5,34,0,33.5,9.017496635,0.23947625217137647,0.376850606,1.655450875,0.067294751,1.9333,0.10650000000000001,19.209,1.8477,0.05,1.037,5.19,3.365,2.2505,1.7810000000000001,370.69974975645545,1.087,0.7606999999999999
3,20,0.12541309195912617,379.073756432247,Vaccinium sp,0.00797364919705443,b,b4,b4a,11.6,CP_B4_B_A_5,1.93,0.11,5.86,128.02,12.31,1.82,10.49,0.33,0.26,6.91,1.56,3.03,34.59,3.85,22.43,14.29,15,11.87,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.75215174562107,4.98775772287288,0.994999457783228,0.986864354431913,0.920917935218418,0.89092207757867,3.07830758196362,2.76249618551216,126,118,0.911470675223812,0.880285769583699,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.10388036499999999,79.380328757,61.89538381799998,0.606894519,0,20.012776725,38.000735814,13.5,13.5,34,0,33.5,9.017496635,0.23947625217137647,0.376850606,1.655450875,0.067294751,1.9333,0.10650000000000001,19.209,1.8477,0.05,1.037,5.19,3.365,2.2505,1.7810000000000001,370.69974975645545,1.087,0.7606999999999999
4,12,0.1195128690739294,400.4008016032065,Vaccinium sp,0.00836729975398223,b,b4,b4a,11.6,CP_B4_B_A_5,1.93,0.11,5.86,128.02,12.31,1.82,10.49,0.33,0.26,6.91,1.56,3.03,34.59,3.85,22.43,14.29,15,11.87,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.75215174562107,4.98775772287288,0.994999457783228,0.986864354431913,0.920917935218418,0.89092207757867,3.07830758196362,2.76249618551216,126,118,0.911470675223812,0.880285769583699,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.10388036499999999,79.380328757,61.89538381799998,0.606894519,0,20.012776725,38.000735814,13.5,13.5,34,0,33.5,9.017496635,0.23947625217137647,0.376850606,1.655450875,0.067294751,1.9333,0.10650000000000001,19.209,1.8477,0.05,1.037,5.19,3.365,2.2505,1.7810000000000001,370.69974975645545,1.087,0.7606999999999999
4,11,0.11435575480748866,226.48587812851707,Oreochrysum parryi,0.00874464080695757,b,b4,b4a,11.6,CP_B4_B_A_5,1.93,0.11,5.86,128.02,12.31,1.82,10.49,0.33,0.26,6.91,1.56,3.03,34.59,3.85,22.43,14.29,15,11.87,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.75215174562107,4.98775772287288,0.994999457783228,0.986864354431913,0.920917935218418,0.89092207757867,3.07830758196362,2.76249618551216,126,118,0.911470675223812,0.880285769583699,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.10388036499999999,79.380328757,61.89538381799998,0.606894519,0,20.012776725,38.000735814,13.5,13.5,34,0,33.5,9.017496635,0.23947625217137647,0.376850606,1.655450875,0.067294751,1.9333,0.10650000000000001,19.209,1.8477,0.05,1.037,5.19,3.365,2.2505,1.7810000000000001,370.69974975645545,1.087,0.7606999999999999
3,18,0.11920002767825952,236.70865368885975,Oreochrysum parryi,0.00838925979697894,b,b4,b4a,11.6,CP_B4_B_A_5,1.93,0.11,5.86,128.02,12.31,1.82,10.49,0.33,0.26,6.91,1.56,3.03,34.59,3.85,22.43,14.29,15,11.87,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.75215174562107,4.98775772287288,0.994999457783228,0.986864354431913,0.920917935218418,0.89092207757867,3.07830758196362,2.76249618551216,126,118,0.911470675223812,0.880285769583699,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.10388036499999999,79.380328757,61.89538381799998,0.606894519,0,20.012776725,38.000735814,13.5,13.5,34,0,33.5,9.017496635,0.23947625217137647,0.376850606,1.655450875,0.067294751,1.9333,0.10650000000000001,19.209,1.8477,0.05,1.037,5.19,3.365,2.2505,1.7810000000000001,370.69974975645545,1.087,0.7606999999999999
2,15,0.085899654804295,270.9860840939698,Oreochrysum parryi,0.01164149032121605,b,b4,b4a,11.6,CP_B4_B_A_5,1.93,0.11,5.86,128.02,12.31,1.82,10.49,0.33,0.26,6.91,1.56,3.03,34.59,3.85,22.43,14.29,15,11.87,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.75215174562107,4.98775772287288,0.994999457783228,0.986864354431913,0.920917935218418,0.89092207757867,3.07830758196362,2.76249618551216,126,118,0.911470675223812,0.880285769583699,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.10388036499999999,79.380328757,61.89538381799998,0.606894519,0,20.012776725,38.000735814,13.5,13.5,34,0,33.5,9.017496635,0.23947625217137647,0.376850606,1.655450875,0.067294751,1.9333,0.10650000000000001,19.209,1.8477,0.05,1.037,5.19,3.365,2.2505,1.7810000000000001,370.69974975645545,1.087,0.7606999999999999
1,15,0.10983987942985628,193.25551232166015,Oreochrysum parryi,0.00910416148661743,b,b4,b4a,11.6,CP_B4_B_A_5,1.93,0.11,5.86,128.02,12.31,1.82,10.49,0.33,0.26,6.91,1.56,3.03,34.59,3.85,22.43,14.29,15,11.87,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.75215174562107,4.98775772287288,0.994999457783228,0.986864354431913,0.920917935218418,0.89092207757867,3.07830758196362,2.76249618551216,126,118,0.911470675223812,0.880285769583699,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.10388036499999999,79.380328757,61.89538381799998,0.606894519,0,20.012776725,38.000735814,13.5,13.5,34,0,33.5,9.017496635,0.23947625217137647,0.376850606,1.655450875,0.067294751,1.9333,0.10650000000000001,19.209,1.8477,0.05,1.037,5.19,3.365,2.2505,1.7810000000000001,370.69974975645545,1.087,0.7606999999999999
1,16,0.1444042206933133,349.7322623828648,Vaccinium sp,0.00692500534401835,bm,b4,b4b,14.2,CP_B4_BM_B_5,4.16,0.13,6.14,127.49,8.07,1.8,6.27,0.39,0.3,6.64,1.5,4.35,28.92,3.07,17.29,11.55,12.09,6.91,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.8096517520944,5.71552110294511,0.994972756236363,0.994224716630242,0.917321213211755,0.915053379255591,3.54198195406441,3.51387789529621,154,131,0.934898045736363,0.941196975136341,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.081091395,80.43266039,63.84277809700004,0.046858526,0,19.520481081999996,36.076130507,4,3.5,3,34.25,32.25,1.6471674870000002,0.004479063168770423,0.17703202,3.2558497539999998,0.161637931,4.1586,0.1253,21.38,1.353,0.065,1.113,4.85,2.9,2.027,1.1595,346.49170188943697,1.178,0.17500000000000004
4,16,0.12384260640023786,360.2080624187256,Vaccinium sp,0.00807476545485624,bm,b4,b4b,14.2,CP_B4_BM_B_5,4.16,0.13,6.14,127.49,8.07,1.8,6.27,0.39,0.3,6.64,1.5,4.35,28.92,3.07,17.29,11.55,12.09,6.91,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.8096517520944,5.71552110294511,0.994972756236363,0.994224716630242,0.917321213211755,0.915053379255591,3.54198195406441,3.51387789529621,154,131,0.934898045736363,0.941196975136341,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.081091395,80.43266039,63.84277809700004,0.046858526,0,19.520481081999996,36.076130507,4,3.5,3,34.25,32.25,1.6471674870000002,0.004479063168770423,0.17703202,3.2558497539999998,0.161637931,4.1586,0.1253,21.38,1.353,0.065,1.113,4.85,2.9,2.027,1.1595,346.49170188943697,1.178,0.17500000000000004
3,15,0.14366119397658408,364.24957841483985,Vaccinium sp,0.00696082200293416,bm,b4,b4b,14.2,CP_B4_BM_B_5,4.16,0.13,6.14,127.49,8.07,1.8,6.27,0.39,0.3,6.64,1.5,4.35,28.92,3.07,17.29,11.55,12.09,6.91,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.8096517520944,5.71552110294511,0.994972756236363,0.994224716630242,0.917321213211755,0.915053379255591,3.54198195406441,3.51387789529621,154,131,0.934898045736363,0.941196975136341,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.081091395,80.43266039,63.84277809700004,0.046858526,0,19.520481081999996,36.076130507,4,3.5,3,34.25,32.25,1.6471674870000002,0.004479063168770423,0.17703202,3.2558497539999998,0.161637931,4.1586,0.1253,21.38,1.353,0.065,1.113,4.85,2.9,2.027,1.1595,346.49170188943697,1.178,0.17500000000000004
2,17,0.13235176554822017,377.02127659574467,Vaccinium sp,0.00755562266855946,bm,b4,b4b,14.2,CP_B4_BM_B_5,4.16,0.13,6.14,127.49,8.07,1.8,6.27,0.39,0.3,6.64,1.5,4.35,28.92,3.07,17.29,11.55,12.09,6.91,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.8096517520944,5.71552110294511,0.994972756236363,0.994224716630242,0.917321213211755,0.915053379255591,3.54198195406441,3.51387789529621,154,131,0.934898045736363,0.941196975136341,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.081091395,80.43266039,63.84277809700004,0.046858526,0,19.520481081999996,36.076130507,4,3.5,3,34.25,32.25,1.6471674870000002,0.004479063168770423,0.17703202,3.2558497539999998,0.161637931,4.1586,0.1253,21.38,1.353,0.065,1.113,4.85,2.9,2.027,1.1595,346.49170188943697,1.178,0.17500000000000004
1,14,0.11400130815328194,228.8621738913553,Oreochrysum parryi,0.00877182916756917,bm,b4,b4b,14.2,CP_B4_BM_B_5,4.16,0.13,6.14,127.49,8.07,1.8,6.27,0.39,0.3,6.64,1.5,4.35,28.92,3.07,17.29,11.55,12.09,6.91,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.8096517520944,5.71552110294511,0.994972756236363,0.994224716630242,0.917321213211755,0.915053379255591,3.54198195406441,3.51387789529621,154,131,0.934898045736363,0.941196975136341,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.081091395,80.43266039,63.84277809700004,0.046858526,0,19.520481081999996,36.076130507,4,3.5,3,34.25,32.25,1.6471674870000002,0.004479063168770423,0.17703202,3.2558497539999998,0.161637931,4.1586,0.1253,21.38,1.353,0.065,1.113,4.85,2.9,2.027,1.1595,346.49170188943697,1.178,0.17500000000000004
2,12,0.16835818981109746,181.58734764944865,Oreochrysum parryi,0.00593971698746599,bm,b4,b4b,14.2,CP_B4_BM_B_5,4.16,0.13,6.14,127.49,8.07,1.8,6.27,0.39,0.3,6.64,1.5,4.35,28.92,3.07,17.29,11.55,12.09,6.91,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.8096517520944,5.71552110294511,0.994972756236363,0.994224716630242,0.917321213211755,0.915053379255591,3.54198195406441,3.51387789529621,154,131,0.934898045736363,0.941196975136341,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.081091395,80.43266039,63.84277809700004,0.046858526,0,19.520481081999996,36.076130507,4,3.5,3,34.25,32.25,1.6471674870000002,0.004479063168770423,0.17703202,3.2558497539999998,0.161637931,4.1586,0.1253,21.38,1.353,0.065,1.113,4.85,2.9,2.027,1.1595,346.49170188943697,1.178,0.17500000000000004
3,15,0.11598018975932135,265.5186496052273,Oreochrysum parryi,0.0086221621302325,bm,b4,b4b,14.2,CP_B4_BM_B_5,4.16,0.13,6.14,127.49,8.07,1.8,6.27,0.39,0.3,6.64,1.5,4.35,28.92,3.07,17.29,11.55,12.09,6.91,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.8096517520944,5.71552110294511,0.994972756236363,0.994224716630242,0.917321213211755,0.915053379255591,3.54198195406441,3.51387789529621,154,131,0.934898045736363,0.941196975136341,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.081091395,80.43266039,63.84277809700004,0.046858526,0,19.520481081999996,36.076130507,4,3.5,3,34.25,32.25,1.6471674870000002,0.004479063168770423,0.17703202,3.2558497539999998,0.161637931,4.1586,0.1253,21.38,1.353,0.065,1.113,4.85,2.9,2.027,1.1595,346.49170188943697,1.178,0.17500000000000004
4,19,0.12215136734959528,209.33034003175817,Oreochrysum parryi,0.00818656411055977,bm,b4,b4b,14.2,CP_B4_BM_B_5,4.16,0.13,6.14,127.49,8.07,1.8,6.27,0.39,0.3,6.64,1.5,4.35,28.92,3.07,17.29,11.55,12.09,6.91,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.8096517520944,5.71552110294511,0.994972756236363,0.994224716630242,0.917321213211755,0.915053379255591,3.54198195406441,3.51387789529621,154,131,0.934898045736363,0.941196975136341,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0,0.081091395,80.43266039,63.84277809700004,0.046858526,0,19.520481081999996,36.076130507,4,3.5,3,34.25,32.25,1.6471674870000002,0.004479063168770423,0.17703202,3.2558497539999998,0.161637931,4.1586,0.1253,21.38,1.353,0.065,1.113,4.85,2.9,2.027,1.1595,346.49170188943697,1.178,0.17500000000000004
3,15,0.13557332074353326,356.5891472868217,Vaccinium sp,0.00737608251030244,0,b4,b4c,10.9,CP_B4_CTL_C_5,1.59,0.11,6.27,97.65,8.16,1.79,6.36,0.41,0.32,6.53,1.48,3.93,16.19,3.08,14.78,18.78,4.72,7.01,7.12,11.1,25.6,23.9,18.5,12.8,74.4,76.1,5.60004638996555,5.54481823466863,0.993012134545329,0.991771571985858,0.907990501239656,0.904678220055543,3.39692013683534,3.23699575758315,138,66,0.935263823315433,0.938011477688589,39.943212,-105.944655,18.00296887402016,188.38476765018657,-1.125,7.625,4,6.946386780820096,3035,143.38476765018657,0,0,0.016183849,0,83.37918756699999,51.16974494200001,0.061498624,0,16.543129956999998,48.830255055,40.5,10.5,17,3,0,1.4314173989999999,-0.09342405040602388,0.044270641,1.940529772,0,1.5926,0.11029999999999998,16.65,1.391,0.07,1.114,2.7600000000000002,2.52,0.804,1.1955,272.56482395214215,1.1840000000000002,0.20699999999999985
